"","meat","fish","eggs","milk","vegetables","fruits_and_berries","cereals","flour","sweets","softdrinks","alcodrinks","sum_rub_buy","income","diplom","car","plot_bi","plot_size","famsize","water","sanitation","fridge","internet","pfuel","ptransp","phome","debt","govsubs","nongovsubs","inval"
"1405",2,0,0,10.3,0,0,0,4,1,0.2,0,3920,36000,1,1,1,6,1,1,1,1,1,3000,1500,2400,70000,21000,0,0
"1406",2.5,0,0,2,9,6,1,2.2,0.5,0,0,1390,50000,0,1,0,0,2,1,1,1,1,3000,0,3000,0,0,0,0
"1407",1.5,0,0,2.2,1.5,5.5,0,1.1,0.5,0,0,1245,31169,1,0,0,0,1,1,1,1,0,0,150,2000,0,30500,0,0
"1408",1.8,0,0,3,2.5,0.5,1,0.9,0.5,0,0,1190,28000,0,0,0,0,1,1,1,1,1,0,200,1500,0,28000,0,0
"1409",1.5,0.5,10,2.3,6,1,1,2.2,0.5,0,0,1690,42000,1,1,0,0,2,1,1,1,1,3000,500,3500,0,12000,0,0
"1410",5,0,30,3,8.4,3,0,6,0.6,0.2,0.5,4605,119940,1,1,0,0,6,1,1,1,1,8000,2000,7000,0,29940,0,0
"1411",2.45,0,30,3.5,8,2,0,3.1,2.6,0,0,2865,99300,1,0,0,0,3,1,1,1,1,0,3600,5500,0,14300,0,0
"1412",4,0,0,6.8,16.5,6,0,1.5,2.3,2.5,0,6173,58000,1,0,0,0,3,1,1,1,1,0,3000,2200,0,0,0,0
"1413",6.5,2,20,2.8,10.5,11,0,5.3,1,3,0,5370,100970,0,1,0,0,4,1,1,1,1,3000,500,3500,0,20300,0,0
"1414",2.4,0,10,2.2,2,1,1,2,1,0,3,2290,85069,1,1,0,0,2,1,1,1,1,2000,0,2500,0,54400,0,0
"1415",1.5,0,10,1,2,0.5,1,1,0,0,0,940,13500,0,0,0,0,1,1,1,1,1,0,0,2000,0,13500,0,0
"1416",4.5,0.5,10,5.5,7,6.5,1,1,1,0,0,3655,105000,1,1,0,0,4,1,1,1,1,4000,500,5000,0,10000,0,0
"1417",4.5,1.7,0,10.7,5,4,3,5.5,1.3,4.2,0,9395,140700,1,0,0,0,3,1,1,1,1,0,3000,25000,0,0,0,0
"1418",1.3,0,10,0.7,5,0,0,3.8,1.3,0.1,0,1500,60000,1,1,0,0,2,1,1,1,1,3000,1500,3200,0,0,0,0
"1419",8,2,30,9,33.04,5,5,1.8,8,0.6,0,8510,141650,0,1,0,0,6,1,1,1,1,4000,2000,35000,0,23650,0,0
"1420",0,0,0,4.8,0,7,0,0.4,0.5,0,1.5,1526,32739,1,0,1,13,1,1,1,1,0,0,800,4200,0,29070,0,0
"1421",5.6,0,30,2.5,8,2,0,1.6,0.8,0,0,2765,80000,1,1,1,6,3,1,1,1,1,15000,0,6000,0,10000,0,0
"1422",1.15,0,0,11.35,6.8,2.65,0,3.9,2.5,0.05,0,4140,122000,1,0,0,0,4,1,1,1,1,0,4500,25000,0,29100,0,0
"1423",5,0,20,4.25,8,0,2,6.5,3,0,0,3075,82150,1,0,0,0,4,1,1,1,1,0,5600,25000,0,33150,0,0
"1424",5.5,0,0,0,0,0,0,2,11,0.2,0,3156,86119,1,0,1,6,2,1,1,1,1,0,3000,9000,0,26119,0,0
"1425",0,0,20,3.4,0,0,2,6,4,0,0,1938,124900,1,1,1,30,4,0,0,1,0,6000,0,1000,1000000,30900,0,0
"1426",12,0,30,6,0,3,0,6,1,0,0.75,5782,87600,1,1,1,11,3,1,0,1,1,7000,0,3800,0,52600,0,1
"1427",6.5,0,0,3,0,1,0,6,2.5,0,0,3703,59500,0,0,1,12,1,0,0,1,1,3000,0,320,10000,0,0,0
"1428",0,0,10,0,1,0,1,4,2,0.2,0,626,11230,0,0,1,7,1,0,0,0,0,0,0,0,500,11230,0,0
"1429",2,0.5,10,3.5,0,0,0,0.6,0.2,0,1,1861,64100,1,0,1,7,2,0,0,0,1,0,500,600,0,24200,0,0
"1430",13.8,1,20,3,2,2,0,4,1.3,0.3,0,6930,19000,0,0,1,7,1,0,0,1,0,0,0,300,0,19000,0,1
"1431",0.5,2,20,4,11,2,0,2,2.5,0.5,0,2059,23700,0,0,0,0,1,1,1,0,0,0,0,6504,100000,28900,0,0
"1432",1.35,0,0,1.55,1,0,1,2,1.8,1.5,2.3,1818,53000,1,1,1,1,1,1,1,0,0,5000,1170,5600,0,25000,0,0
"1433",6.5,0,0,1,2.3,0,2,1,0,0,0,2423,40700,0,0,0,0,1,1,1,1,0,0,200,3400,0,40700,0,1
"1434",1,2,0,6,0,0,1,11,3,0.25,0,2110,55500,1,0,1,7,6,0,0,1,0,0,2000,1100,0,11500,0,1
"1435",0,0.5,10,3,3.8,0,0,2.5,2,6,0,1159,26600,1,0,0,0,2,1,1,0,0,0,500,4000,0,26600,0,0
"1436",2,2,0,0,0,7,2,15,8,0.2,0,4439,108600,0,1,1,15,5,0,0,0,0,1000,1100,700,0,0,0,0
"1437",5,2,0,8.5,200,2,4,8,4,2.1,0,5241.5,167000,1,1,1,5,5,0,0,1,0,1500,0,1000,140000,32000,0,0
"1438",2.5,2,20,5.5,0,2,1,2,3.5,2,0,3325,17800,1,0,1,4,1,1,1,1,0,0,1500,5000,0,19300,0,0
"1439",1.5,0,20,3.3,0,2,1,2,2.3,0,0,1924,31900,0,1,1,6,2,1,0,1,0,5000,0,7100,0,33100,0,0
"1440",2.5,2,0,7.5,0,5,1,2,3.5,1,0,3517,61000,1,0,1,3,2,1,1,1,0,1200,0,8107,0,64300,0,0
"1441",5,2,20,9,0,13,1,6,4,2,0,5270.5,61948,0,0,1,4,3,1,1,1,0,0,0,5860,0,40448,0,0
"1442",2,2,20,8,2,3,2,6,7.5,2,0,3360.5,40000,0,1,1,10,4,0,0,0,0,1500,0,620,70000,0,0,0
"1443",0,0,0,0,0,1,0,1,0,0,0,188,20000,0,0,1,9,1,0,0,1,0,0,0,700,0,20000,0,0
"1444",0.5,1,0,0,0,4,0,1,4,0,0,2122,123000,0,0,1,20,1,0,0,0,0,0,0,510,0,13000,0,0
"1445",0.5,2,20,4.5,52,0,2,6,2,2.2,0,1900.5,60000,0,1,1,6,4,0,0,0,0,2500,0,620,150000,0,0,0
"1446",4.5,3,20,5,0,2,2,7,4,0,0,3467.5,82500,1,1,1,8,7,0,0,1,1,7000,0,650,0,70000,0,1
"1447",1,0,20,3,0,2,1,3,3.5,0,0,1912,42000,0,1,1,10,4,0,0,0,1,4000,500,470,0,0,0,0
"1448",1,2,0,6.5,0,0,1,4,4,0,0,2375,62000,0,1,1,20,2,0,0,0,0,3000,0,410,0,22000,0,0
"1449",1,2,20,8,0,2,2,10,4.5,2.2,0,3274,68166,0,0,1,7,5,1,1,1,0,0,470,550,0,8166,0,0
"1450",1.5,2.25,20,5.5,0,3,2,3.5,3,2.1,0,2625,50000,0,0,1,5,2,0,0,0,1,0,400,475,0,0,0,0
"1451",1,2,20,9,2,0,2,7,4,0,0,2543,47200,0,0,1,20,4,1,1,0,0,0,700,6500,0,25200,0,0
"1452",1.5,2,20,6,0,1,1,6,4,1,0,2166,34400,0,0,1,6,2,0,0,0,0,0,0,500,35000,34400,0,1
"1453",1,1,20,6.5,0,3,1,2,3.5,1,0,2373,29000,1,0,1,7,1,1,1,0,0,0,2500,4950,0,33400,0,1
"1454",12,0,30,3.3,0,0,3,10,3.5,0,0,5923.5,127000,1,1,1,15,4,0,0,1,1,10000,0,3000,1500000,300,0,0
"1455",6.5,0,20,2.6,0,3,2,3,3,0.3,0,3466,54900,0,0,1,30,3,0,0,1,0,0,500,300,0,40900,0,1
"1456",5,0,20,2,1,2,0,3,1.8,0,0,2381,112500,1,1,0,0,3,1,1,1,1,8000,0,10000,600000,40000,0,0
"1457",6.7,0,20,7,6.5,7,0,3,0.5,0,3,6489,68000,0,1,0,0,2,1,1,1,1,3000,0,6000,250000,16000,0,0
"1458",1.3,1,10,4.75,1,1,0,1.5,1,2,0,1753,49200,1,0,0,0,2,1,1,1,0,0,2000,4200,0,21200,0,0
"1460",0.5,2,0,0,0,1,0,5,6.5,2,0,1681,14909,0,0,1,13,2,0,0,1,0,500,0,600,170000,14909,0,0
"1461",3,0,20,7,0,0,1,2.5,2,0.1,0,2694,17210,0,0,1,6,1,0,0,0,0,0,0,410,0,17210,0,0
"1462",1,0,0,2.5,1,0,0,1,0.1,0.05,0,740,23000,0,0,1,20,1,0,0,1,0,0,0,1000,0,23000,0,0
"1463",0.5,0,20,7.5,25,2,0,8,1,3.5,2,4670,65000,1,1,1,6,3,0,0,1,1,5000,0,700,0,0,0,0
"1464",6.5,0,20,3.2,0,3,0,5,1,4,0,4344,93000,0,1,1,6,4,1,1,1,1,8000,0,3500,800000,1200,0,0
"1465",4,0,20,4,1,2,0,6,0,1,1,3618,89000,1,1,1,18,4,0,0,1,0,8000,0,500,420000,0,0,0
"1466",5,2,10,7,0,2,0,3,2.5,2.1,0,4049,42300,0,0,1,6,2,0,0,1,0,0,0,1200,15000,22300,0,1
"1467",8,2,20,8.5,0,4,1,7,3.5,0.1,0,6548,69000,0,0,1,5,3,0,0,1,0,0,1000,600,16000,24000,0,1
"1468",4,1,20,9,0,5,0,5,5,2,0,5090,81500,0,1,1,6,4,1,1,1,0,1250,0,2000,80000,11500,0,0
"1469",4,0,10,1.2,1,2,0,5.45,1,0,0,3398,50630,0,0,0,0,2,1,1,1,1,0,600,5800,0,25630,0,0
"1470",2,0,0,1.2,3.5,1,0.8,1.2,1.3,0.1,0,2069,18300,0,1,0,0,1,1,0,1,1,0,0,3500,0,18300,0,0
"1471",1.7,0.5,10,1.8,1,1.5,0.8,1.25,0.6,0.1,0,1810,31200,0,0,0,0,1,1,1,0,1,0,0,4500,0,8200,0,0
"1472",1.5,0,16,0.5,1,1,0.8,1.1,0,0,0,1452,12700,0,0,0,0,1,1,1,0,1,0,0,4300,0,12700,0,0
"1473",1.4,0.2,10,2.2,3.3,1.5,0.8,1.3,1,1,0,2263,21500,1,0,0,0,1,1,1,1,1,0,0,6800,0,21500,0,0
"1474",4.1,1.2,20,2.5,4.5,2,0.8,2.1,0.5,0,0,3022,62044,1,0,0,0,3,1,1,0,0,0,800,4500,0,62044,0,1
"1475",3,1.5,10,2.05,4,3,0,2.9,0.3,2.25,0,2768,66800,1,0,0,0,1,1,1,0,1,0,200,4800,0,16800,0,0
"1476",2.5,0,10,1.8,17,0.8,1,0.8,1,0,0,1273,36850,1,0,0,0,3,1,1,1,1,0,500,1800,0,36850,0,1
"1477",2.6,0,10,1.45,3.8,1,0,0.7,0,0.25,0,1393,54050,1,1,0,0,1,1,1,1,1,5000,0,1800,0,37550,0,0
"1478",5.05,0,10,2,1.9,2,0,2.45,2.5,0.3,0,3194,107900,1,1,0,0,3,1,1,1,1,5000,1000,4800,55000,27900,0,0
"1479",3.37,0,10,3,14,2,0,0.7,2.3,0.1,0,2143,33220,1,0,0,0,1,1,1,1,0,0,150,2800,0,33220,0,0
"1480",2.6,0,10,1.25,3.5,1,0.9,0.55,0.25,0.25,0,1552,77000,1,1,0,0,2,1,1,1,1,5000,300,3500,36000,27000,0,0
"1481",2.9,0.33,10,2.3,6,0,0,1.55,3.1,0.09,0,1489,28400,0,0,0,0,2,1,1,0,0,0,300,1800,0,10600,0,1
"1482",4.85,0,0,1,4,2,0,2.75,0.83,0,1.5,2096,37250,0,0,0,0,1,1,1,1,0,0,150,1200,0,37250,0,0
"1483",1.77,0.25,0,3.1,3,1,0,1.05,0.2,0,0,1223,24500,0,0,1,6,1,1,1,0,0,0,0,1500,0,24500,0,1
"1484",6.6,1,10,8,0,0.5,0,2.8,1.3,2,4.5,4005,84646,0,0,0,0,3,1,1,0,1,0,2800,2500,0,44646,0,1
"1485",2.1,0.3,10,1,27,2,0.8,0.6,0.45,0.25,0,1658,37825,1,0,0,0,1,1,1,1,1,0,150,2000,0,26325,0,0
"1486",0,0,10,2.5,5,0,0,1.05,0.35,0.1,0,570,20000,0,0,0,0,1,1,1,0,0,0,1000,2200,0,0,0,0
"1487",5.5,0,40,2.3,1.7,2.5,1.6,10,0,0,0,2909,54700,1,1,1,10,3,1,1,0,1,4500,5000,6200,0,20500,0,0
"1488",3,0,10,1.5,7,2,0.9,0.4,1.25,0.05,0,1943,26100,0,0,0,0,1,1,1,1,1,0,300,2500,0,0,0,0
"1489",1,0,10,2.1,2,2.5,0,0.7,0.3,0,0,1010,20000,0,0,0,0,1,1,1,0,0,0,0,5000,0,20000,0,0
"1490",2,0,0,2.5,7,1,0.8,1.1,1.5,1.5,0,1177,11116,0,0,0,0,1,1,1,0,1,0,0,3700,0,11116,0,0
"1491",3.5,3,10,1.6,0,2,0.8,5.1,5,0.1,0,3862,60000,1,0,0,0,2,1,1,0,1,0,300,5200,0,47600,0,0
"1492",4.7,1.8,20,2.2,118,0,0.9,2.64,2.5,0.1,0,2958,37000,1,1,0,0,4,1,1,0,1,4000,1200,2800,0,0,0,0
"1493",2.5,0,0,3,0,0,0,1.2,0,0,0.5,1120,30500,0,0,0,0,1,1,0,0,0,0,0,1000,0,30316,0,0
"1494",0.5,0,10,1,1,0,0,2.3,1,0.1,0,572,10000,0,0,0,0,1,1,0,0,0,0,0,5000,200,0,0,0
"1495",0,0,0,1,0,0,0,3.6,1,0.1,0,357,11000,0,0,0,0,1,0,0,1,0,0,0,0,1500,0,0,0
"1496",3.5,1.5,30,0.5,5,2,0.8,5.1,1,0,0,2797,32500,1,1,0,0,2,1,1,1,1,1000,0,5200,40000,17000,0,0
"1497",1.5,0,0,1.8,5,0,0.8,0.8,0.5,0.1,0,999,13980,0,0,0,0,1,1,1,0,0,0,0,3900,0,13980,0,0
"1498",2,0,10,1,0,0,0,0.4,0,0.1,0,490,10800,0,0,1,3,1,1,0,1,0,0,0,2800,0,10800,0,0
"1499",13.5,0,0,2,0,0,0,2.8,0,0,0,3540,41200,0,1,1,3,2,1,0,1,0,3000,0,3000,0,11200,0,0
"1500",16,0,0,5.5,0,0,3,3.6,12,0,0,6248,140000,1,1,1,6,4,1,0,1,1,5000,0,4300,0,17000,0,0
"1501",6.5,0,30,3.4,0,0,0,14.2,1,0,3,4467,75700,1,1,1,3,4,1,0,1,1,5000,0,4300,0,0,0,0
"1502",5,0,10,2,0.5,2,0,0.4,0,0,0,1596,10700,0,0,1,1,1,1,0,1,0,0,0,2700,0,10700,0,0
"1503",6,0.9,15,5.3,10,3,0,4.5,3.5,0.2,1.5,3755,57000,0,1,0,0,3,1,1,1,1,3000,0,4000,200000,0,0,0
"1504",2,1.2,10,1.2,7,2,0,0.899999999999999,5,0.1,0,2510,19652,0,0,0,0,1,1,1,0,0,0,250,3200,0,19652,0,0
"1505",0,0,0,0,0,0,0,0,0,0,0,0,42000,1,0,0,0,1,1,1,0,1,0,1000,8000,0,14000,0,0
"1506",3,0,0,3.1,8,0,0.8,3.1,1,0,0,2321,41560,1,0,0,0,3,1,1,0,1,0,500,5000,0,26560,0,0
"1507",3,0,20,0.5,10.5,2,0,3.1,1,0,0,2276,39830,0,0,0,0,2,1,1,1,0,0,300,4300,0,14830,0,0
"1508",1.5,1.5,10,3.2,9,2,0,1.5,1,0,0,1628,57600,0,0,0,0,2,1,1,1,0,0,0,4400,0,57600,0,0
"1509",2.33,0.8,10,2.5,5,1,0,1.2,2,0.05,0,1312,20224,0,0,0,0,1,1,1,0,0,0,100,1800,0,20224,0,0
"1510",1.4,1,0,2,1,1,0,1.4,2,0,0,1373,18600,0,0,0,0,1,1,1,0,0,0,200,1200,0,18600,0,0
"1511",1.5,0,20,2.2,1.5,3,0.4,0.75,0,0.05,0,1156,87700,0,0,0,0,2,1,1,1,1,0,1000,4200,0,17700,0,0
"1512",4.4,1.3,0,1.5,10.5,1.2,0,0.35,0.1,0,0,1929,18010,0,1,0,0,1,1,1,1,1,3500,0,2300,0,18010,0,0
"1513",2.1,0,0,1.9,7.5,1,0.8,2.2,1,0.1,0,1374,33600,1,0,0,0,2,1,1,0,1,0,350,4600,0,9600,0,0
"1514",3.5,0,0,2.5,4,2,0.8,3.6,0.5,1,0,2525,42200,0,0,0,0,2,1,1,1,0,0,0,4800,0,29400,0,0
"1515",2.5,0.2,10,1,2,2,0,3.5,0,0.1,0,2014,18400,0,0,0,0,1,1,1,1,1,0,330,5000,0,18400,0,0
"1516",3.2,0.3,10,1.7,55,0,0,2.4,1.5,0,0,1533,34950,0,0,0,0,1,1,1,0,0,0,150,2500,0,34000,0,0
"1517",0.3,0,10,1,1.5,0,0,2.2,0,0.05,2,758,11130,0,0,0,0,1,1,1,0,0,0,1000,0,0,0,0,0
"1518",5.7,2,10,2.3,0,2,0.8,5.8,2.8,0.05,0,2889,47210,0,1,1,5,3,1,0,1,1,4000,1000,3500,0,35910,0,1
"1519",1.8,2,10,3.1,90,0,0,0.4,0.8,0,0,1491,26235,1,0,0,0,1,1,1,1,0,0,0,2500,58000,26235,0,0
"1520",5.6,0,10,3.25,2,1.5,1,3.25,2.55,0.1,0,2742,42260,1,0,0,0,4,1,1,1,1,0,2000,3100,7000,20340,0,0
"1521",2.5,1.3,10,2.9,3,1.5,1,0.7,0.55,0.3,0,1904,35500,0,0,0,0,1,1,1,0,0,0,150,2500,0,34000,0,0
"1522",3.3,0,0,2.2,10,2,0,1.15,0.1,0,0,2411,41060,1,1,0,0,2,1,1,0,0,3000,0,2500,0,41060,0,0
"1523",4.2,0.4,10,2.18,0,0.8,0,1.59,2.55,0,0,2694,36577,0,1,0,0,2,1,1,0,0,4000,150,2000,0,36577,0,0
"1524",6.2,0,30,0.8,13,3,1.6,3.8,5,3,0,3841,49200,0,1,0,0,4,1,1,1,1,3500,0,4500,0,1200,0,0
"1525",2.63,0,10,0.5,2,1,0,1.05,1.5,0,1.5,1552,44500,0,1,0,0,1,1,1,0,0,3000,0,2500,0,27000,0,0
"1526",2.1,0,0,2.75,2,1.5,0,0.4,2.1,0,0,1435,28300,0,0,0,0,1,1,1,0,0,0,0,650,0,28300,0,0
"1527",3.3,1.2,10,2,3.5,1.2,0,3.1,0.55,0.1,0,2219,43093,1,0,0,0,2,1,1,1,1,0,300,2496,0,43093,0,1
"1528",0,0,0,6,0,4,0,0.6,0,0,0,867,92130,1,0,0,0,2,1,1,1,1,0,1000,3400,0,12130,0,0
"1529",2,2,10,2,0.5,2,0,0.4,0,0,0,1796,26320,0,1,0,0,2,1,0,0,0,1500,0,3400,0,26320,0,1
"1530",5,0,0,2,0,2,0,1.8,0,0,0,1378,40500,0,1,1,6,2,1,0,1,1,5000,0,3000,0,10500,0,0
"1531",7,0,30,2.3,0,0,1,0.8,0,0,0,3256,33590,0,1,1,6,3,1,0,1,1,2500,0,4000,0,1590,0,0
"1532",3,0,0,1,0,0,0,0.4,0,0.1,0,1010,15310,0,0,1,6,1,1,0,1,1,0,300,2300,0,15310,0,0
"1533",1,0,10,0,0,0,1,7.2,1.8,2.6,0,2056,52200,0,1,1,21,3,0,0,1,1,5000,0,3800,880000,18200,0,0
"1534",14,1,0,6,0,4,2,4,6,3.3,4,7240,31000,0,1,1,5,4,1,0,1,1,5000,0,3500,1000000,463,0,1
"1535",1.3,0,0,3,0,0,0,2,0,0,0,515,20429.76,0,0,0,0,1,1,0,0,0,0,0,1700,0,20150,0,0
"1536",0,0,0,4.5,0,0,0,5.4,2,0,0,1081,27960,0,1,1,10,4,1,0,1,1,0,0,2720,300000,960,0,0
"1537",6.7,0,10,2.3,5,2,0,5.8,6,0,1.5,3102,40000,0,1,1,3,2,1,0,1,1,1000,0,1500,0,0,0,0
"1538",7,0,20,0.3,8,0,0,4.6,2,0.2,0,2742,30000,0,0,1,1,2,0,0,1,0,0,0,800,0,0,0,0
"1539",4,0,0,4.9,0,4,0,7.7,2,0,0,2902,56000,1,1,1,11,5,0,0,1,1,1500,0,3000,0,0,0,0
"1540",5.8,0,10,0.5,8,0,0,5,4.5,0,0,3041,45000,1,1,1,12,2,1,0,1,1,1000,0,1500,0,0,0,0
"1541",1.5,0,0,2,8,5,1,12,3.5,0.2,1.5,2092,68000,0,1,1,8,4,1,0,1,1,1500,0,1500,0,0,0,0
"1542",1.8,0,10,2,3,1,1,2,1,0,3,1623,38000,1,1,0,0,1,0,0,1,1,0,3000,823,60000,0,0,0
"1543",8.8,1.5,20,2.5,0,3,0,9,0,0,1.5,5755,52000,1,1,1,10,3,1,0,1,1,3000,100,1700,0,0,0,0
"1544",3.24,0,0,3.2,2.7,0,0,1.1,2.5,0.25,0,1865,36700,0,0,0,0,2,1,1,1,0,0,150,3200,0,36700,0,0
"1545",1.2,0,0,1,7.3,1.2,0,1,1.45,0,0,763,49000,1,1,0,0,2,1,1,1,1,5000,200,2500,300000,0,0,0
"1546",2.5,0,0,2.3,0,1.5,0,1.85,1,0.2,6,2821,57500,0,1,0,0,3,1,1,1,1,2000,300,4500,200000,8500,0,1
"1547",5.5,0,10,3.2,4,2,2,12.2,2.5,0.6,5,5007,54587,1,1,0,0,2,1,1,0,0,2000,0,4000,0,54587,0,0
"1549",1.5,0,10,0.35,6,1,0,5.35,3,0,0,1098,17000,0,0,0,0,3,0,0,1,1,0,500,7000,122000,7000,0,0
"1550",5.5,3,10,4.05,3,12,2,1.1,8.3,0.1,0,5373,83000,1,0,1,6,4,1,1,1,1,5000,0,5600,0,10000,0,0
"1551",0,0,0,0,0,0,0,0.45,0,0,0,18,30424,1,0,0,0,1,1,1,0,1,0,420,5815,0,30424,0,0
"1552",2.5,1,10,1.3,1,1,0,2.3,1.5,0,0,1880,16000,0,0,0,0,1,1,1,1,0,0,28,3600,0,16000,0,0
"1553",4.685,2.5,10,4.2,3.7,1,0,2.45,0.3,2.095,1.5,4780,162000,1,1,0,0,3,1,1,1,1,10000,56,13000,1500000,0,0,0
"1554",1.75,0,10,0.5,6,0,0,0.9,2,0,3,854,35000,0,0,0,0,2,1,1,0,1,0,500,0,0,0,0,0
"1555",5,0,10,2.8,3.5,2,0.8,2.05,3.6,1.25,1.5,3075,59600,0,0,1,8,4,1,1,1,1,0,1400,3060,120000,24500,0,0
"1556",2.5,0.25,0,3.9,1,5,0,0.3,5.5,0.1,0.6,2043,58300,0,0,1,6,1,1,1,1,1,0,300,7000,0,26300,0,0
"1557",3.2,0,0,2.8,1.4,4,0,3.4,1.265,0.075,0.75,2499,62000,1,1,1,10,4,1,1,1,1,6500,900,5100,0,0,0,0
"1558",2,0,10,3,1.5,2,1,2.4,2.2,0,0.7,2810,67400,1,1,1,6,2,1,1,1,1,5600,420,6000,0,38600,0,0
"1559",27,6,50,26,13,12,5,27.7,18,6.9,3,18671,204000,1,1,1,6,9,1,1,0,1,6000,0,8500,2000000,53000,0,1
"1560",5,0,10,12.8,3,13,0,1.9,0.8,0,0,3531,45000,0,0,0,0,3,1,1,1,1,0,1232,3400,0,10000,0,0
"1562",0,0,20,3,0,1,0,4.2,0,0,0,692,60000,0,1,1,20,3,1,1,1,1,2000,1200,9000,0,0,0,0
"1563",1.5,0,20,3.4,2,1,0,3,1,0,0,1768,34900,0,0,0,0,1,1,1,1,0,0,420,4500,0,34900,0,1
"1564",0.5,0.3,10,3.27,0.3,1,0,1.9,0.3,1,0,950,29854,0,0,0,0,1,1,1,1,0,0,420,4273,0,29854,0,0
"1565",1,0,0,2.25,0,0,0,1.5,0.4,0.1,0,929,60600,1,0,0,0,2,1,1,1,0,0,2000,2646,140000,23600,0,0
"1566",0,0,10,7,0,1.5,0,2,0,0.25,0,935,26940,0,0,1,20,1,1,1,1,1,0,200,6000,0,26940,0,1
"1567",2,0,10,5.75,11,10,0,1.3,3,0,0,2041,170000,1,1,0,0,3,1,1,1,1,5000,50000,7000,0,0,0,0
"1568",5.8,0,10,4.75,3,1,1,2.6,1.6,0.1,0,3101,44260,0,0,1,5,2,1,1,1,1,0,3300,2300,0,16700,0,0
"1569",1,0.8,10,3.7,2,1,0,2.6,1,0,0,999,33723,0,0,0,0,1,1,1,0,0,0,0,5357,0,33723,0,0
"1570",0.7,0,10,1.65,0,3,0,0.4,1,0,0,924,32113,0,0,0,0,1,1,1,0,1,0,11300,3600,0,32113,0,0
"1571",1.3,0,10,1,2,1,0.4,0.4,0,3,0,669,46500,1,0,0,0,1,1,1,1,1,0,1122,3039,861000,0,0,0
"1572",4,0.8,10,3.8,0,2,0.8,0.3,1,0.2,0,2239,16316,0,0,1,6,1,1,1,1,0,0,420,5000,0,16316,0,0
"1573",2.5,1.5,20,14,1,3,0,1.8,3,0,2,3978,72200,0,1,1,6,2,1,1,1,1,2000,420,7000,0,72200,0,0
"1574",3,0,0,1,0.5,1,0,2,3,10,0,2813,40000,1,0,0,0,2,1,1,1,1,0,5000,4000,0,0,0,0
"1575",4,2,10,3.4,0,1,0.4,0.6,0.43,0.5,0,4305,213000,1,1,1,10,1,1,1,1,1,2000,360,4428,0,23800,0,0
"1576",4.3,2,20,4.3,7.3,3,0.8,1.7,1.7,3,0.7,3765,109000,1,0,0,0,4,1,1,1,1,0,2000,7600,0,21000,0,0
"1577",2.925,0,10,1,1.5,2.2,1,1.6,1.3,2,3,1999,57000,1,1,0,0,2,1,1,1,1,5000,0,9000,0,0,0,0
"1578",0.7,0,10,2.2,0.5,0,0,1.4,0,0,0,472,19200,0,0,0,0,1,1,1,0,0,0,0,6500,0,15200,0,0
"1579",0,0,10,2,0,0,0,0.5,0.5,0.19,0,692,27994,1,0,0,0,1,1,1,1,1,0,420,4575,0,28100,0,1
"1580",1,1,10,2.4,2,1,1,4.95,0.1,0,0,1266,21100,0,0,0,0,1,1,1,1,1,0,400,4000,0,21100,0,0
"1581",4.9,1,20,7.6,3.2,3,0,9,1,0,0,4435,100000,0,1,1,6,2,1,1,1,1,2000,0,6000,0,30000,0,0
"1582",0.5,0,0,0,0,0,0,5.7,0,1.55,0,495,45000,0,0,1,200,4,1,1,1,1,0,600,7000,100000,36500,0,0
"1583",12.8,2,30,16.3,0,8,0,11.4,6.5,2.15,0,7782,60000,1,0,1,60,5,1,1,0,1,0,1500,15000,200000,42000,0,1
"1584",2.7,1.4,20,0.2,0,2.3,0.4,0.4,0,1.5,0,1481,49000,0,0,0,0,2,1,1,1,1,0,800,5100,0,0,0,0
"1585",7,1,20,7,8,22,0,3.3,2.3,0,1,5572,238000,0,1,1,9,4,1,1,1,1,2500,56,5000,0,10000,0,0
"1586",1.8,0,10,1,0.3,1.15,0,0.575,1.6,0,1.4,1057,32000,0,0,0,0,1,1,1,1,1,0,600,9000,0,0,0,0
"1587",3.75,0,0,7.9,2.9,9,2,6.9,0,3,1,3326,32000,1,1,1,5,4,1,1,0,1,5000,0,0,306500,22200,0,1
"1588",1.5,0.679999999999999,0,1.49,2.2,2.7,0.4,0.15,0.18,0.36,0.7,2087,30300,1,0,1,3,1,1,1,1,0,0,867,5500,0,30400,0,0
"1589",0,0.24,0,4,1.1,1.2,0.8,1,0,1,0.25,980,47000,0,0,0,0,1,1,1,0,1,0,2500,7000,60000,19600,0,1
"1590",2,1,0,1.74,4.8,5.5,0.7,3.6,0.85,0,0,2643,60000,1,1,1,17.5,3,1,1,1,1,4000,0,6500,200000,18300,0,0
"1591",1.9,0,10,3.12,4,5.5,0,2.1,0.25,2.1,0,2566,62100,0,1,0,0,3,1,1,0,1,2000,0,3500,1000000,0,0,0
"1592",5.5,0,20,4,14.3,4,2,5.85,1.5,1,0,3482,60000,0,1,0,0,3,1,1,0,0,4000,0,7000,0,0,0,0
"1593",3.5,0.4,20,6.65,2.7,2,0.8,2.25,2.7,2.5,0,3418.99,70000,1,0,0,0,4,1,1,1,1,0,100,6750,600000,0,0,0
"1594",3.7,0,10,2.8,2.24,3.5,0.35,1.51,1.4,0.25,3.5,3912,18900,0,0,0,0,2,1,1,0,0,0,2000,5200,0,18900,0,0
